CD;Año;Semana;Tienda;Apertura;CD;Cierre;Estado;Estatus;MismasTiendas;Region;Zona;Ventas Actuales;Ventas Año Anterior;Variacion Venta;% Margen;% Margen Año Anterior;Costo de Ventas;Piezas de Venta;Piezas Venta Año Anterior;Utilidad Tienda;Inventario pesos;Inventario Año Anterior pesos;Inventario pzas;Inventario Año Anterior pzas;Inventario CD pesos;Inventario CD Año Anterior pesos;Inventario CD pzas;Inventario CD Año Anterior pzas;Inventario Tienda IT pesos;Inventario Tienda IT Año Anterior pesos;Inventario Tienda IT pzas;Inventario Tienda IT Año Anterior pzas;Inventario On Hand pesos;Inventario OH Año Anterior pesos;Inventario On Hand Pzas;Inventario OH Año Anterior pzas
7350;2024;Sem-30;6603 - Manzanillo Centro (COL);20050221;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;$21.820;$17.190;$4.630;45,66%;38,53%;$10.331;755;559;$ 9.961,94;$270.844;$125.557;18.550;7.942;;;;;$13.462;$3.936;458;253;$257.383;$121.621;18.092;7.689
7350;2024;Sem-30;6604 - Sevilla (COL);20050422;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;$26.717;$21.594;$5.123;44,04%;44,89%;$13.080;883;671;$ 11.766,89;$253.172;$192.763;16.708;13.961;;;;;$15.776;$3.755;563;140;$237.396;$189.008;16.145;13.821
7350;2024;Sem-30;6605 - Cordilleras (JAL);20051029;7350;20400101;JAL;Activo;Mismas Tiendas;R10 Guadalajara 2;D03 NOROESTE;$24.717;$34.516;($9.800);49,40%;46,40%;$10.777;781;1.165;$ 12.209,84;$237.284;$156.462;16.936;11.902;;;;;$0;$0;;;$237.284;$156.462;16.936;11.902
7350;2024;Sem-30;6606 - Ocotlan (JAL);20050529;7350;20400101;JAL;Activo;Mismas Tiendas;R61 Jalisco/Mich;D09 OCCIDENTE;$33.316;$39.051;($5.734);45,53%;44,63%;$15.815;1.069;1.135;$ 15.169,68;$209.198;$169.932;14.596;13.039;;;;;$0;$8.753;;667;$209.198;$161.178;14.596;12.372
7350;2024;Sem-30;6607 - Juan Manuel Centro (JAL);20050630;7350;20400101;JAL;Activo;Mismas Tiendas;R09 Guadalajara 1;D09 OCCIDENTE;$23.493;$20.277;$3.216;43,95%;37,81%;$11.523;730;610;$ 10.324,86;$198.492;$147.216;13.883;8.655;;;;;$327;$4.392;12;271;$198.166;$142.824;13.871;8.384
7350;2024;Sem-30;6609 - Tlaquepaque (JAL);20051221;7350;20400101;JAL;Activo;Mismas Tiendas;R74 Guadalajara 3;D09 OCCIDENTE;$22.402;$33.245;($10.843);43,22%;47,74%;$11.151;741;960;$ 9.682,72;$255.680;$179.931;18.507;13.133;;;;;$0;$7.753;;613;$255.680;$172.178;18.507;12.520
7350;2024;Sem-30;6610 - Villa De Alvarez (COL);20060506;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;$26.715;$28.142;($1.427);44,09%;43,56%;$13.065;825;855;$ 11.779,66;$201.144;$135.429;14.206;9.288;;;;;$0;$7.776;;482;$201.144;$127.653;14.206;8.806
7350;2024;Sem-30;6611 - Apatzingan Centro (MIC);20051216;7350;20400101;MIC;Activo;Mismas Tiendas;R29 Michoacan/Gro;D09 OCCIDENTE;$27.152;$25.135;$2.018;39,20%;45,81%;$14.607;991;795;$ 10.644,97;$188.647;$119.215;12.344;8.345;;;;;$2.110;$3.130;188;256;$186.537;$116.085;12.156;8.089
7350;2024;Sem-30;6612 - Lagos De Moreno (JAL);20060529;7350;20400101;JAL;Activo;Mismas Tiendas;R64 Aguascalientes;D03 NOROESTE;$23.766;$23.306;$460;46,58%;48,19%;$11.033;799;681;$ 11.069,57;$230.880;$191.342;15.841;13.239;;;;;$12.011;$0;688;;$218.870;$191.342;15.153;13.239
7350;2024;Sem-30;6615 - San Fransico (MIC);20060609;7350;20400101;MIC;Activo;Mismas Tiendas;R29 Michoacan/Gro;D09 OCCIDENTE;$27.531;$20.568;$6.963;42,85%;41,11%;$13.808;1.013;602;$ 11.796,49;$174.443;$112.122;11.474;8.299;;;;;$0;$1.983;;156;$174.443;$110.138;11.474;8.143
7350;2024;Sem-30;6616 - Mazatlan Centro (SIN);20060621;7350;20400101;SIN;Activo;Mismas Tiendas;R56 Mazatlan;D02 BC SUR / PACIFICO;$12.810;$16.014;($3.205);47,59%;44,54%;$5.817;413;442;$ 6.095,94;$226.921;$122.478;15.685;7.548;;;;;$0;$0;;;$226.921;$122.478;15.685;7.548
7350;2024;Sem-30;6617 - Mazatlan Ejercito (SIN);20060716;7350;20400101;SIN;Activo;Mismas Tiendas;R56 Mazatlan;D02 BC SUR / PACIFICO;$8.373;$16.062;($7.689);41,43%;39,21%;$4.318;279;462;$ 3.468,62;$215.515;$103.349;14.110;6.727;;;;;$469;$0;12;;$215.046;$103.349;14.098;6.727
7350;2024;Sem-30;6618 - Gdl. Colon (JAL);20060823;7350;20400101;JAL;Activo;Mismas Tiendas;R09 Guadalajara 1;D09 OCCIDENTE;$36.899;$37.470;($571);42,51%;43,48%;$18.629;1.220;1.275;$ 15.687,17;$196.073;$169.809;13.511;11.211;;;;;$6.102;$8.237;245;527;$189.971;$161.573;13.266;10.684
7350;2024;Sem-30;6619 - Guasave Centro (SIN);20061124;7350;20400101;SIN;Activo;Mismas Tiendas;R50 Navojoa;D02 BC SUR / PACIFICO;$28.356;$20.988;$7.368;46,29%;41,07%;$13.245;951;654;$ 13.125,94;$251.004;$125.019;17.603;7.990;;;;;$10.199;$0;774;;$240.804;$125.019;16.829;7.990
7350;2024;Sem-30;6620 - Guamuchil Centro (SIN);20061124;7350;20400101;SIN;Activo;Mismas Tiendas;R12 Culiacan Centro;D02 BC SUR / PACIFICO;$18.886;$12.977;$5.909;32,40%;44,61%;$11.446;754;381;$ 6.118,55;$245.955;$147.715;16.881;9.841;;;;;$8.473;$0;369;;$237.483;$147.715;16.512;9.841
7350;2024;Sem-30;6621 - Uruapan Centro (MIC);20061223;7350;20400101;MIC;Activo;Mismas Tiendas;R29 Michoacan/Gro;D09 OCCIDENTE;$28.228;$25.056;$3.172;38,30%;44,60%;$15.441;921;735;$ 10.811,41;$196.336;$109.205;11.961;7.920;;;;;$9.382;$0;684;;$186.955;$109.205;11.277;7.920
7350;2024;Sem-30;6622 - Los Mochis Centro (SIN);20061220;7350;20400101;SIN;Activo;Mismas Tiendas;R50 Navojoa;D02 BC SUR / PACIFICO;$10.321;$9.112;$1.209;45,73%;38,92%;$4.878;319;238;$ 4.720,45;$206.551;$144.053;14.805;8.992;;;;;$796;$6.398;60;264;$205.755;$137.655;14.745;8.728
7350;2024;Sem-30;6623 - CULIACAN CENTRO (SIN);20061223;7350;20400101;SIN;Activo;Mismas Tiendas;R12 Culiacan Centro;D02 BC SUR / PACIFICO;$23.181;$22.801;$381;47,02%;43,86%;$10.659;820;824;$ 10.899,72;$291.694;$233.146;19.056;15.864;;;;;$7.781;$10.799;445;200;$283.913;$222.346;18.611;15.664
7350;2024;Sem-30;6624 - Los Reyes Centro (MIC);20080229;7350;20400101;MIC;Activo;Mismas Tiendas;R29 Michoacan/Gro;D09 OCCIDENTE;$16.658;$15.402;$1.255;40,58%;46,79%;$8.732;524;502;$ 6.759,46;$165.963;$128.511;10.325;9.230;;;;;$1.968;$13.554;121;1.021;$163.995;$114.957;10.204;8.209
7350;2024;Sem-30;6625 - Culiacan Canadas (SIN);20070128;7350;20400101;SIN;Activo;Mismas Tiendas;R12 Culiacan Centro;D02 BC SUR / PACIFICO;$10.697;$9.433;$1.263;40,88%;46,14%;$5.575;396;239;$ 4.372,80;$255.191;$142.472;17.166;8.844;;;;;$1.164;$0;67;;$254.027;$142.472;17.099;8.844
7350;2024;Sem-30;6626 - Plaza Nilo (JAL);20071126;7350;20400101;JAL;Activo;Mismas Tiendas;R74 Guadalajara 3;D09 OCCIDENTE;$27.523;$31.385;($3.862);45,81%;44,11%;$12.989;901;970;$ 12.607,94;$209.147;$148.652;14.482;10.252;;;;;$0;$0;;;$209.147;$148.652;14.482;10.252
7350;2024;Sem-30;6628 - Cruz Del Sur (JAL);20081010;7350;20400101;JAL;Activo;Mismas Tiendas;R74 Guadalajara 3;D09 OCCIDENTE;$29.996;$33.057;($3.061);44,45%;45,38%;$14.563;960;1.019;$ 13.333,72;$200.198;$239.306;12.690;18.415;;;;;$0;$0;;;$200.198;$239.306;12.690;18.415
7350;2024;Sem-30;6629 - Santa Fe (JAL);20081101;7350;20400101;JAL;Activo;Mismas Tiendas;R10 Guadalajara 2;D03 NOROESTE;$31.713;$34.150;($2.437);45,04%;44,94%;$15.208;1.037;1.015;$ 14.285,05;$192.894;$225.219;12.637;15.806;;;;;$27.322;$13.479;1.328;346;$165.571;$211.740;11.309;15.460
7350;2024;Sem-30;6630 - Arandas Centro (JAL);20080730;7350;20400101;JAL;Activo;Mismas Tiendas;R115 Nayarit/Colima/Jalisco;D03 NOROESTE;$35.920;$33.895;$2.026;45,07%;47,05%;$17.216;1.121;973;$ 16.190,22;$163.561;$193.779;11.936;14.468;;;;;$0;$0;;;$163.561;$193.779;11.936;14.468
7350;2024;Sem-30;6632 - Tecoman Cerrada (COL);20080614;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;;;;;;;;;;;$49.420;;4.204;;;;;;$0;;;;$49.420;;4.204
7350;2024;Sem-30;6634 - Salahua (COL);20081212;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;$35.252;$47.935;($12.683);46,22%;46,28%;$16.492;1.106;1.564;$ 16.292,21;$229.810;$158.445;15.219;12.009;;;;;$34.817;$11.208;743;356;$194.993;$147.236;14.476;11.653
7350;2024;Sem-30;6635 - Lola Beltran (SIN);20140923;7350;20400101;SIN;Activo;Mismas Tiendas;R12 Culiacan Centro;D02 BC SUR / PACIFICO;$14.656;$25.567;($10.911);46,44%;48,07%;$6.823;459;823;$ 6.806,75;$269.315;$236.827;18.267;15.810;;;;;$1.434;$12.498;126;369;$267.881;$224.330;18.141;15.441
7350;2024;Sem-30;6636 - Sn Juan De Los Lagos (JAL);20140920;7350;20400101;JAL;Activo;Mismas Tiendas;R64 Aguascalientes;D03 NOROESTE;$15.753;$11.744;$4.009;46,50%;42,22%;$7.324;531;405;$ 7.325,90;$205.343;$166.574;13.633;11.056;;;;;$8.278;$0;422;;$197.065;$166.574;13.211;11.056
7350;2024;Sem-30;6637 - Heroico Colegio (SIN);20141024;7350;20400101;SIN;Activo;Mismas Tiendas;R72 Culiacan Sur;D02 BC SUR / PACIFICO;$11.270;$9.346;$1.924;45,75%;42,03%;$5.325;366;336;$ 5.155,98;$234.395;$128.761;16.094;7.472;;;;;$3.827;$11.073;182;698;$230.568;$117.688;15.912;6.774
7350;2024;Sem-30;6638 - Tecoman Revolucion (COL);20150614;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;$11.067;$11.441;($373);44,13%;34,57%;$5.409;306;354;$ 4.883,96;$231.006;$150.930;16.937;10.351;;;;;$521;$3.599;36;254;$230.485;$147.331;16.901;10.097
7350;2024;Sem-30;6639 - Barrancos Culiacan (SIN);20180428;7350;20400101;SIN;Activo;Mismas Tiendas;R72 Culiacan Sur;D02 BC SUR / PACIFICO;$10.459;$10.157;$302;45,82%;42,24%;$4.935;343;343;$ 4.791,96;$255.474;$133.983;17.376;8.184;;;;;$702;$4.406;36;200;$254.772;$129.576;17.340;7.984
7350;2024;Sem-30;6640 - Colima Wal Exp CH (COL);20150922;7350;20400101;COL;Activo;Mismas Tiendas;R11 Colima;D09 OCCIDENTE;$21.538;$13.956;$7.583;42,85%;36,75%;$10.801;783;417;$ 9.229,60;$200.282;$124.973;13.624;6.846;;;;;$294;$5.794;12;248;$199.988;$119.178;13.612;6.598
7350;2024;Sem-30;6641 - La Barca Centro Wal Exp (JAL);20151020;7350;20400101;JAL;Activo;Mismas Tiendas;R61 Jalisco/Mich;D09 OCCIDENTE;$16.557;$18.025;($1.468);44,25%;40,77%;$8.071;571;550;$ 7.326,82;$152.049;$148.592;10.235;10.518;;;;;$0;$278;;30;$152.049;$148.314;10.235;10.488
7350;2024;Sem-30;6643 - La Rioja Wal Exp (JAL);20160721;7350;20400101;JAL;Activo;Mismas Tiendas;R10 Guadalajara 2;D03 NOROESTE;$15.838;$18.629;($2.790);46,22%;44,79%;$7.409;502;576;$ 7.320,12;$206.969;$181.856;13.865;12.254;;;;;$0;$4.739;;200;$206.969;$177.117;13.865;12.054
7350;2024;Sem-30;6645 - Gdl. Legalidad Wal Exp (JAL);20160728;7350;20400101;JAL;Activo;Mismas Tiendas;R09 Guadalajara 1;D09 OCCIDENTE;$18.608;$22.956;($4.347);44,35%;46,41%;$9.053;602;714;$ 8.253,01;$220.720;$197.014;15.497;14.114;;;;;$0;$14.029;;879;$220.720;$182.985;15.497;13.235
7350;2024;Sem-30;6647 - Plaza Boulevard (SON);20230907;7350;20400101;SON;Activo;NA;R68 Hermosillo Norte;D02 BC SUR / PACIFICO;$22.482;;$22.482;48,12%;-7,00%;$10.089;776;;$ 10.818,81;$200.831;;13.674;;;;;;$794;;72;;$200.037;;13.602;
7350;2024;Sem-30;6651 - Plaza Santa Rosa (SIN);20170803;7350;20400101;SIN;Activo;Mismas Tiendas;R56 Mazatlan;D02 BC SUR / PACIFICO;$23.198;$24.923;($1.726);45,42%;45,17%;$11.038;740;768;$ 10.535,93;$236.597;$192.831;16.777;12.921;;;;;$17.003;$0;796;;$219.594;$192.831;15.981;12.921
7350;2024;Sem-30;6652 - Puerto Vallarta Centro (JAL);20190214;7350;20400101;JAL;Activo;Mismas Tiendas;R28 Nayarit/Vallarta;D03 NOROESTE;$16.703;$18.986;($2.283);43,18%;42,00%;$8.321;558;518;$ 7.212,72;$178.817;$130.147;11.944;7.197;;;;;$0;$0;;;$178.817;$130.147;11.944;7.197
7350;2024;Sem-30;6653 - Abastos Culiacan (SIN);20201203;7350;20400101;SIN;Activo;Mismas Tiendas;R72 Culiacan Sur;D02 BC SUR / PACIFICO;$16.022;$15.067;$955;45,10%;44,64%;$7.674;544;440;$ 7.225,77;$246.541;$200.794;16.280;13.927;;;;;$11.955;$4.823;372;202;$234.585;$195.972;15.908;13.725
7350;2024;Sem-30;6659 - Chapala (JAL);20230802;7350;20400101;JAL;Activo;NA;R61 Jalisco/Mich;D09 OCCIDENTE;$35.900;;$35.900;46,14%;-7,00%;$16.821;1.214;;$ 16.565,84;$182.567;$116.990;12.732;8.995;;;;;$12.475;$116.990;239;8.995;$170.093;$0;12.493;
7350;2024;Sem-30;6668 - Paseo los Alamos (SON);20230928;7350;20400101;SON;Activo;NA;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$10.438;;$10.438;48,06%;-7,00%;$4.691;358;;$ 5.016,23;$223.294;;14.815;;;;;;$5.810;;228;;$217.484;;14.587;
7350;2024;Sem-30;6672 - Plaza Monarca (SON);20220331;7350;20400101;SON;Activo;Mismas Tiendas;R06 Hermosillo Sur;D02 BC SUR / PACIFICO;$13.771;$17.460;($3.690);45,24%;49,15%;$6.577;462;578;$ 6.229,26;$229.819;$184.705;15.789;12.370;;;;;$1.470;$0;72;;$228.349;$184.705;15.717;12.370
7350;2024;Sem-30;6673 - Plaza Caracol (JAL);20220519;7350;20400101;JAL;Activo;Mismas Tiendas;R28 Nayarit/Vallarta;D03 NOROESTE;$30.483;$27.753;$2.730;47,05%;49,92%;$14.006;970;921;$ 14.343,24;$160.122;$187.265;10.405;13.444;;;;;$0;$7.514;;481;$160.122;$179.751;10.405;12.963
7350;2024;Sem-30;6675 - Empalme (SON);20220421;7350;20400101;SON;Activo;Mismas Tiendas;R08 Obregon;D02 BC SUR / PACIFICO;$19.422;$31.531;($12.109);43,64%;70,52%;$9.587;658;1.095;$ 8.475,38;$230.802;$227.975;14.720;15.455;;;;;$20.870;$11.004;952;701;$209.931;$216.971;13.768;14.754
7350;2024;Sem-30;6677 - Gaspar Luken (SON);20230228;7350;20400101;SON;Activo;Mismas Tiendas;R68 Hermosillo Norte;D02 BC SUR / PACIFICO;$17.923;$22.226;($4.303);42,88%;48,95%;$8.983;607;663;$ 7.685,17;$267.295;$169.039;17.818;11.388;;;;;$17.840;$3.309;1.053;280;$249.454;$165.730;16.765;11.108
7350;2024;Sem-30;6679 - Plaza Tlajomulco (JAL);20220804;7350;20400101;JAL;Activo;Mismas Tiendas;R10 Guadalajara 2;D03 NOROESTE;$26.194;$28.199;($2.006);45,48%;43,41%;$12.448;936;951;$ 11.912,39;$195.340;$152.066;13.774;10.394;;;;;$6.724;$6.024;187;297;$188.616;$146.042;13.587;10.097
7350;2024;Sem-30;6680 - Galvez San Luis Potosí (SLP);20220331;7350;20400101;SLP;Activo;Mismas Tiendas;R31 SLP/Zacatecas;D03 NOROESTE;$14.191;$15.630;($1.439);48,78%;51,54%;$6.275;396;515;$ 6.922,86;$138.171;$86.341;9.898;6.272;;;;;$3.119;$6.861;186;421;$135.052;$79.480;9.712;5.851
7350;2024;Sem-30;6685 - Periferico Norte (SON);20221124;7350;20400101;SON;Activo;Mismas Tiendas;R68 Hermosillo Norte;D02 BC SUR / PACIFICO;$11.221;$20.433;($9.212);49,58%;49,01%;$4.872;387;643;$ 5.563,18;$225.831;$175.368;15.818;11.885;;;;;$6.499;$0;334;;$219.331;$175.368;15.484;11.885
7350;2024;Sem-30;6686 - Nuevo Hermosillo (SON);20230731;7350;20400101;SON;Activo;NA;R06 Hermosillo Sur;D02 BC SUR / PACIFICO;$21.663;;$21.663;44,40%;-7,00%;$10.528;737;;$ 9.619,37;$243.570;$75.392;16.449;5.413;;;;;$18.750;$38.272;1.026;2.700;$224.821;$37.120;15.423;2.713
7350;2024;Sem-30;6689 - San German (SON);20221027;7350;20400101;SON;Activo;Mismas Tiendas;R08 Obregon;D02 BC SUR / PACIFICO;$16.807;$16.225;$582;45,13%;46,30%;$8.046;562;517;$ 7.584,57;$248.549;$196.013;16.301;13.314;;;;;$7.151;$6.161;285;270;$241.398;$189.853;16.016;13.044
7350;2024;Sem-30;6690 - Torreon Av. Juarez (COA);20221201;7350;20400101;COA;Activo;Mismas Tiendas;R30 Torreon / Durango;D07 NORTE;$12.414;$9.561;$2.853;45,22%;46,20%;$5.931;441;302;$ 5.614,24;$166.985;$114.566;11.135;7.210;;;;;$5.152;$1.164;330;96;$161.833;$113.402;10.805;7.114
7350;2024;Sem-30;6693 - Plaza Independencia (JAL);20230901;7350;20400101;JAL;Activo;NA;R09 Guadalajara 1;D09 OCCIDENTE;$27.213;;$27.213;46,73%;-7,00%;$12.592;862;;$ 12.715,77;$157.092;;10.397;;;;;;$15.309;;556;;$141.783;;9.841;
7350;2024;Sem-30;6696 - Av. Cuauhtemoc (COA);20221208;7350;20400101;COA;Activo;Mismas Tiendas;R30 Torreon / Durango;D07 NORTE;$7.248;$6.331;$917;52,90%;49,04%;$2.906;237;167;$ 3.834,38;$162.067;$94.048;10.845;6.171;;;;;$952;$880;102;8;$161.115;$93.169;10.743;6.163
7350;2024;Sem-30;6703 - Villas Durango (DUR);20230316;7350;20400101;DUR;Activo;Mismas Tiendas;R22 Durango / Zacatecas;D07 NORTE;$25.496;$15.415;$10.081;43,27%;43,94%;$12.679;870;425;$ 11.031,89;$230.147;$143.943;15.385;8.424;;;;;$0;$5.606;;420;$230.147;$138.338;15.385;8.004
7350;2024;Sem-30;6705 - Ciudadela Urban Village (JAL);20220428;7350;20400101;JAL;Activo;Mismas Tiendas;R10 Guadalajara 2;D03 NOROESTE;$15.138;$20.675;($5.537);45,60%;45,36%;$7.175;502;643;$ 6.903,35;$187.398;$173.971;12.449;11.935;;;;;$2.891;$0;156;;$184.507;$173.971;12.293;11.935
7350;2024;Sem-30;6706 - Paseo Solidaridad (SON);20221013;7350;20400101;SON;Activo;Mismas Tiendas;R68 Hermosillo Norte;D02 BC SUR / PACIFICO;$16.262;$23.339;($7.077);46,65%;49,05%;$7.537;619;761;$ 7.586,49;$189.785;$193.034;13.667;13.334;;;;;$5.177;$7.777;201;481;$184.608;$185.257;13.466;12.853
7350;2024;Sem-30;6709 - El Greco (SON);20221201;7350;20400101;SON;Activo;Mismas Tiendas;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$17.020;$9.570;$7.450;49,65%;41,02%;$7.379;567;317;$ 8.449,36;$244.150;$176.253;16.723;11.740;;;;;$19.719;$10.059;1.339;495;$224.431;$166.194;15.384;11.245
7350;2024;Sem-30;6710 - Mieleras (COA);20220929;7350;20400101;COA;Activo;Mismas Tiendas;R23 Torreon / Matamoros;D07 NORTE;$12.785;$11.934;$852;47,50%;44,85%;$5.817;438;415;$ 6.073,06;$173.551;$121.567;11.271;7.838;;;;;$1.156;$880;114;8;$172.395;$120.687;11.157;7.830
7350;2024;Sem-30;6711 - El Salto (DUR);20220616;7350;20400101;DUR;Activo;Mismas Tiendas;R22 Durango / Zacatecas;D07 NORTE;$26.680;$20.671;$6.009;46,15%;45,49%;$12.499;821;667;$ 12.313,62;$181.390;$135.937;11.697;8.313;;;;;$0;$5.257;;360;$181.390;$130.680;11.697;7.953
7350;2024;Sem-30;6713 - La Cantera (NAY);20230427;7350;20400101;NAY;Activo;Mismas Tiendas;R28 Nayarit/Vallarta;D03 NOROESTE;$28.316;$24.520;$3.795;44,08%;47,57%;$13.852;983;803;$ 12.482,03;$246.718;$195.093;17.622;13.873;;;;;$11.336;$10.705;620;733;$235.383;$184.388;17.002;13.140
7350;2024;Sem-30;6714 - Paseo San Isidro (SIN);20230530;7350;20400101;SIN;Activo;Mismas Tiendas;R72 Culiacan Sur;D02 BC SUR / PACIFICO;$12.519;$14.606;($2.088);48,73%;51,80%;$5.543;424;458;$ 6.099,89;$240.396;$139.745;16.588;9.126;;;;;$355;$10.494;25;719;$240.041;$129.251;16.563;8.407
7350;2024;Sem-30;6715 - Juan Bautista (SON);20231019;7350;20400101;SON;Activo;NA;R68 Hermosillo Norte;D02 BC SUR / PACIFICO;$14.897;;$14.897;48,30%;-7,00%;$6.659;465;;$ 7.196,03;$262.760;;18.408;;;;;;$9.328;;425;;$253.432;;17.983;
7350;2024;Sem-30;6716 - Plaza Quiroga (SON);20230921;7350;20400101;SON;Activo;NA;R68 Hermosillo Norte;D02 BC SUR / PACIFICO;$14.500;;$14.500;46,51%;-7,00%;$6.741;515;;$ 6.744,65;$202.521;;13.777;;;;;;$2.994;;147;;$199.527;;13.630;
7350;2024;Sem-30;6717 - Agua Prieta (SON);20231130;7350;20400101;SON;Activo;NA;R78 Agua Prieta;D02 BC SUR / PACIFICO;$10.750;;$10.750;51,70%;-7,00%;$4.440;327;;$ 5.557,57;$267.736;;18.303;;;;;;$7.458;;541;;$260.278;;17.762;
7350;2024;Sem-30;6718 - Caborca Plaza (SON);20240208;7350;20400101;SON;Activo;NA;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$14.384;;$14.384;47,62%;-7,00%;$6.528;468;;$ 6.849,52;$226.779;;15.263;;;;;;$3.970;;253;;$222.809;;15.010;
7350;2024;Sem-30;6719 - Imuris (SON);20231207;7350;20400101;SON;Activo;NA;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$18.804;;$18.804;46,81%;-7,00%;$8.686;635;;$ 8.802,20;$242.159;;16.192;;;;;;$7.278;;322;;$234.881;;15.870;
7350;2024;Sem-30;6720 - Esqueda (SON);20231130;7350;20400101;SON;Activo;NA;R78 Agua Prieta;D02 BC SUR / PACIFICO;$10.934;;$10.934;44,53%;-7,00%;$5.300;386;;$ 4.868,45;$237.271;;16.276;;;;;;$2.853;;240;;$234.418;;16.036;
7350;2024;Sem-30;6721 - Cananea Centro (SON);20240125;7350;20400101;SON;Activo;NA;R78 Agua Prieta;D02 BC SUR / PACIFICO;$20.217;;$20.217;49,79%;-7,00%;$8.737;692;;$ 10.065,38;$254.808;;16.145;;;;;;$6.548;;284;;$248.260;;15.861;
7350;2024;Sem-30;6723 - Nacozari  (SON);20231123;7350;20400101;SON;Activo;NA;R78 Agua Prieta;D02 BC SUR / PACIFICO;$26.700;;$26.700;45,59%;-7,00%;$12.659;950;;$ 12.172,24;$242.848;;14.857;;;;;;$1.450;;60;;$241.398;;14.797;
7350;2024;Sem-30;6724 - Santa Ana (SON);20240118;7350;20400101;SON;Activo;NA;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$10.328;;$10.328;52,75%;-7,00%;$4.158;354;;$ 5.447,56;$262.892;;17.115;;;;;;$10.587;;321;;$252.305;;16.794;
7350;2024;Sem-30;6726 - Guaymas Playas (SON);20240215;7350;20400101;SON;Activo;NA;R08 Obregon;D02 BC SUR / PACIFICO;$8.562;;$8.562;47,14%;-7,00%;$3.926;300;;$ 4.036,38;$232.102;;15.285;;;;;;$5.530;;176;;$226.572;;15.109;
7350;2024;Sem-30;6728 - Plaza Nio Guasave (SIN);20231123;7350;20400101;SIN;Activo;NA;R50 Navojoa;D02 BC SUR / PACIFICO;$15.893;;$15.893;47,69%;-7,00%;$7.201;525;;$ 7.578,81;$213.304;;14.740;;;;;;$8.565;;345;;$204.739;;14.395;
7350;2024;Sem-30;6729 - Tianguis (SON);20231207;7350;20400101;SON;Activo;NA;R06 Hermosillo Sur;D02 BC SUR / PACIFICO;$15.744;;$15.744;47,22%;-7,00%;$7.208;521;;$ 7.433,48;$208.983;;14.193;;;;;;$13.710;;713;;$195.274;;13.480;
7350;2024;Sem-30;6737 - Libertad Hermosillo (SON);20240215;7350;20400101;SON;Activo;NA;R06 Hermosillo Sur;D02 BC SUR / PACIFICO;$15.398;;$15.398;45,63%;-7,00%;$7.293;499;;$ 7.026,32;$305.207;;19.672;;;;;;$16.754;;950;;$288.453;;18.722;
7350;2024;Sem-30;6738 - Agua Prieta Carretera (SON);20240208;7350;20400101;SON;Activo;NA;R78 Agua Prieta;D02 BC SUR / PACIFICO;$14.737;;$14.737;50,03%;-7,00%;$6.333;457;;$ 7.372,61;$267.831;;18.558;;;;;;$8.993;;567;;$258.838;;17.991;
7350;2024;Sem-30;6856 - Plaza Patio Hermosillo (SON);20160729;7350;20400101;SON;Activo;Mismas Tiendas;R06 Hermosillo Sur;D02 BC SUR / PACIFICO;$11.348;$21.240;($9.892);42,42%;44,12%;$5.740;395;612;$ 4.813,28;$219.508;$101.418;15.690;5.947;;;;;$1.613;$0;97;;$217.895;$101.418;15.593;5.947
7350;2024;Sem-30;6903 - Caborca Centro (SON);20141122;7350;20400101;SON;Activo;Mismas Tiendas;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$8.744;$14.129;($5.386);40,27%;37,91%;$4.611;336;409;$ 3.521,13;$223.223;$153.052;15.158;9.646;;;;;$5.306;$5.915;356;392;$217.917;$147.137;14.802;9.254
7350;2024;Sem-30;6909 - Hermosillo Mariano M. Wal Exp (SON);20150724;7350;20400101;SON;Activo;Mismas Tiendas;R06 Hermosillo Sur;D02 BC SUR / PACIFICO;$6.517;$6.959;($442);43,62%;43,22%;$3.218;232;227;$ 2.843,09;$183.102;$117.467;12.136;7.551;;;;;$6.696;$0;358;;$176.406;$117.467;11.778;7.551
7350;2024;Sem-30;6913 - Nogales Centro Wal Exp (SON);20151104;7350;20400101;SON;Activo;Mismas Tiendas;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$16.079;$22.744;($6.664);47,36%;45,78%;$7.339;550;666;$ 7.614,71;$181.201;$209.714;11.410;14.545;;;;;$0;$3.743;;206;$181.201;$205.971;11.410;14.339
